Lot,Account From,Account To,Agreement,Entry Type,Entry Date,Roads,Parks,Stormwater,Open Space,Non-Sewer,Sewer Trans.,Sewer Cap.,Sewer,,,,,
"3212 Toll Gate Road Lexington, KY","North Forty Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3212 Winged Foot Circle Lexington, KY",Northfolk Land Co LLC,Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3213 Cherry Meadow Path Lexington, KY",Unknown,Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3213 Mathern Trail Lexington, KY","Ball-Bryant, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3213 Orchard Grass Road Lexington, KY","North Forty Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3213 Royal Troon Road Lexington, KY","Bryant Road, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3213 Scottish Trace Lexington, KY",Unknown,Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3213 Sweet Clover Lane Lexington, KY","Walnut Hill Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3213 Toll Gate Road Lexington, KY","North Forty Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3213 Winged Foot Circle Lexington, KY",Northfolk Land Co LLC,Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3215 Bay Springs Park Lexington, KY","Ball Homes, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3216 Bledsoe Place Lexington, KY","Ball-Bryant, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3216 Cherry Meadow Path Lexington, KY",Unknown,Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3216 Mathern Trail Lexington, KY","Ball-Bryant, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3216 Orchard Grass Road Lexington, KY","North Forty Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3216 Polo Club Boulevard Lexington, KY",Northfolk Land Co LLC,Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3216 Royal Troon Road Lexington, KY","Bryant Road, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3216 Scottish Trace Lexington, KY",Unknown,Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3216 Sweet Clover Lane Lexington, KY","Walnut Hill Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3216 Toll Gate Road Lexington, KY","North Forty Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3216 Winged Foot Circle Lexington, KY",Northfolk Land Co LLC,Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3217 Cherry Meadow Path Lexington, KY","Ball-Bryant, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3217 Mathern Trail Lexington, KY","Ball-Bryant, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3217 Orchard Grass Road Lexington, KY","North Forty Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3217 Polo Club Boulevard Lexington, KY",Northfolk Land Co LLC,Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3217 Royal Troon Road Lexington, KY","Bryant Road, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3217 Scottish Trace Lexington, KY",Unknown,Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3217 Sweet Clover Lane Lexington, KY","Walnut Hill Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3217 Toll Gate Road Lexington, KY","North Forty Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3218 Bay Springs Park Lexington, KY","Ball Homes, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3219 Bay Springs Park Lexington, KY","Ball Homes, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3220 Cherry Meadow Path Lexington, KY","Ball-Bryant, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3220 Orchard Grass Road Lexington, KY","North Forty Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3220 Scottish Trace Lexington, KY",Unknown,Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3220 Sweet Clover Lane Lexington, KY","Walnut Hill Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3220 Toll Gate Road Lexington, KY","North Forty Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3221 Mathern Trail Lexington, KY","Ball-Bryant, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3221 Orchard Grass Road Lexington, KY","North Forty Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3221 Polo Club Boulevard Lexington, KY",Northfolk Land Co LLC,Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3221 Royal Troon Road Lexington, KY","Bryant Road, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3221 Scottish Trace Lexington, KY",Unknown,Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3221 Sweet Clover Lane Lexington, KY","Walnut Hill Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3221 Toll Gate Road Lexington, KY","North Forty Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3224 Cherry Meadow Path Lexington, KY","Ball-Bryant, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3224 Mathern Trail Lexington, KY","Ball-Bryant, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3224 Orchard Grass Road Lexington, KY","North Forty Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3224 Polo Club Boulevard Lexington, KY",Northfolk Land Co LLC,Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3224 Scottish Trace Lexington, KY",Unknown,Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3224 Sweet Clover Lane Lexington, KY","Walnut Hill Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3224 Toll Gate Road Lexington, KY","North Forty Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3225 Mathern Trail Lexington, KY","Ball-Bryant, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3225 Polo Club Boulevard Lexington, KY",Northfolk Land Co LLC,Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3225 Royal Troon Road Lexington, KY","Bryant Road, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3225 Scottish Trace Lexington, KY",Unknown,Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3225 Toll Gate Road Lexington, KY","North Forty Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3228 Cherry Meadow Path Lexington, KY","Ball-Bryant, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3228 Mathern Trail Lexington, KY","Ball-Bryant, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3228 Orchard Grass Road Lexington, KY","North Forty Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3228 Polo Club Boulevard Lexington, KY",Northfolk Land Co LLC,Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3228 Royal Troon Road Lexington, KY","Bryant Road, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3228 Scottish Trace Lexington, KY",Unknown,Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3228 Sweet Clover Lane Lexington, KY","Walnut Hill Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3228 Toll Gate Road Lexington, KY","North Forty Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3229 Cherry Meadow Path Lexington, KY","Ball-Bryant, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3229 Mathern Trail Lexington, KY","Ball-Bryant, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3229 Polo Club Boulevard Lexington, KY",Northfolk Land Co LLC,Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3229 Royal Troon Road Lexington, KY","Bryant Road, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3229 Toll Gate Road Lexington, KY","North Forty Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3232 Cherry Meadow Path Lexington, KY","Ball-Bryant, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3232 Mathern Trail Lexington, KY","Ball-Bryant, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3232 Orchard Grass Road Lexington, KY","North Forty Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3232 Polo Club Boulevard Lexington, KY",Northfolk Land Co LLC,Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3232 Royal Troon Road Lexington, KY","Bryant Road, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3232 Scottish Trace Lexington, KY",Unknown,Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3232 Sweet Clover Lane Lexington, KY","Walnut Hill Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3232 Toll Gate Road Lexington, KY","North Forty Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3233 Mathern Trail Lexington, KY","Ball-Bryant, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3233 Polo Club Boulevard Lexington, KY",Northfolk Land Co LLC,Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3233 Royal Troon Road Lexington, KY","Bryant Road, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3233 Scottish Trace Lexington, KY",Unknown,Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3236 Cherry Meadow Path Lexington, KY","Ball-Bryant, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3236 Orchard Grass Road Lexington, KY","North Forty Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3236 Polo Club Boulevard Lexington, KY",Northfolk Land Co LLC,Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3236 Royal Troon Road Lexington, KY","Bryant Road, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3236 Scottish Trace Lexington, KY",Unknown,Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3236 Sweet Clover Lane Lexington, KY","Walnut Hill Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3236 Toll Gate Road Lexington, KY","North Forty Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3237 Cherry Meadow Path Lexington, KY","Ball-Bryant, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3237 Orchard Grass Road Lexington, KY","North Forty Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3237 Royal Troon Road Lexington, KY","Bryant Road, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"324 Hays Boulevard Lexington, KY","Richardson Development Company, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3240 Orchard Grass Road Lexington, KY","North Forty Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3240 Scottish Trace Lexington, KY",Unknown,Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3240 Sweet Clover Lane Lexington, KY","Walnut Hill Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3241 Orchard Grass Road Lexington, KY","North Forty Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3241 Royal Troon Road Lexington, KY","Bryant Road, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3244 Royal Troon Road Lexington, KY","Bryant Road, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3244 Scottish Trace Lexington, KY",Unknown,Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3244 Sweet Clover Lane Lexington, KY","Walnut Hill Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3245 Orchard Grass Road Lexington, KY","North Forty Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3245 Royal Troon Road Lexington, KY","Bryant Road, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3248 Royal Troon Road Lexington, KY","Bryant Road, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3248 Scottish Trace Lexington, KY",Unknown,Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3248 Sweet Clover Lane Lexington, KY","Walnut Hill Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3249 Orchard Grass Road Lexington, KY","North Forty Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3249 Royal Troon Road Lexington, KY","Bryant Road, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"325 Hays Boulevard Lexington, KY","Richardson Development Company, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"325 Jane Briggs Avenue Lexington, KY","Richardson Development Company, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3251 Alcott Place Lexington, KY","Ball Homes, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3252 Scottish Trace Lexington, KY",Unknown,Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3252 Sweet Clover Lane Lexington, KY","Walnut Hill Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3253 Alcott Place Lexington, KY","Ball Homes, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3253 Orchard Grass Road Lexington, KY","North Forty Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3253 Royal Troon Road Lexington, KY","Bryant Road, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3253 Scottish Trace Lexington, KY",Unknown,Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3253 Tranquility Point Lexington, KY","Ball Homes, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3255 Alcott Place Lexington, KY","Ball Homes, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3256 Polo Club Boulevard Lexington, KY","Walnut Hill Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3256 Scottish Trace Lexington, KY",Unknown,Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3256 Sweet Clover Lane Lexington, KY","Walnut Hill Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3257 Alcott Place Lexington, KY","Ball Homes, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3257 Blackford Parkway Lexington, KY","Ball-Bryant, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3257 Orchard Grass Road Lexington, KY","North Forty Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3257 Royal Troon Road Lexington, KY","Bryant Road, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3257 Tranquility Point Lexington, KY","Ball Homes, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3259 Alcott Place Lexington, KY","Ball Homes, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"326 Jane Briggs Avenue Lexington, KY","Richardson Development Company, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3260 Blackford Parkway Lexington, KY","Ball-Bryant, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3260 Polo Club Boulevard Lexington, KY","Walnut Hill Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3260 Sweet Clover Lane Lexington, KY","Walnut Hill Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3261 Alcott Place Lexington, KY","Ball Homes, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
"3261 Orchard Grass Road Lexington, KY","North Forty Properties, LLC",Lexington Fayette Urban County Government (LFUCG),,Use Credits,1970-01-01,0,0,0,0,0,0,0,0,,,,,
